"sentence_text";"label_binary";"label_component"
"El Tratado de Maastricht o de la Unión Europea, firmado en febrero de 1992 y en vigor a partir de 1993, introdujo una nueva estructura institucional, la cual se mantuvo hasta la entrada en vigor del Tratado de Lisboa.";"argumentative";"premise"
"Picasso y Fernande pasaron el verano de 1910 en Cadaqués (Gerona, España), donde su amigo Ramón Pichot pasaba las vacaciones; alquilaron una casa a pie de mar, y se les unieron Derain y su esposa.";"argumentative";"premise"
"Al dispositivo de entrada, usado para manipular un videojuego se le conoce como controlador de videojuego, o mando, y varía dependiendo de la plataforma.";"argumentative";"premise"
"Durante la inmediata posguerra, la Unión Soviética reedificó y expandió su economía, al mantener su control estrictamente descentralizado.";"argumentative";"premise"
"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función es solo ejecutar videojuegos, no se considera como videoconsola.";"argumentative";"premise"
"De facto, las principales lenguas oficiales y de trabajo son el inglés y el francés, tanto por su uso hablado, así como por su uso en la posterior redacción de los documentos oficiales.";"argumentative";"premise"
"Una vez superadas las primeras reticencias al proyecto de Colón, los hermanos Niño se unieron a la empresa y animaron a la marinería moguereña, y resto de marinos que habitualmente navegaban con ellos, para que se alistaran en la expedición.";"argumentative";"premise"
"Uno de los casos más famosos de cambio de nacionalidad para los Juegos Olímpicos fue Zola Budd, una corredora sudafricana que emigró al Reino Unido porque a Sudáfrica no se le permitía participar por sus políticas de apartheid.";"argumentative";"premise"
"     Los videojuegos se pueden usar tanto en aparatos de bolsillo como de mesa";"argumentative";"premise"
"Las ciudades españolas de Ceuta y Melilla, que como tales forman parte de la Unión Europea, se encuentran en África, junto a Marruecos, pero no son consideradas regiones ultraperiféricas por parte de la Unión Europea.";"argumentative";"premise"
"Un videojuego es un juego electrónico en el que una o más personas interactúan, por medio de un controlador, con un dispositivo que muestra imágenes de video.";"argumentative";"premise"
"En el ámbito deportivo, la Unión Soviética organizó los Juegos Olímpicos de Moscú 1980, con sede en Moscú.";"argumentative";"premise"
"Al día siguiente, el Sóviet Supremo de la Unión Soviética, el cuerpo gubernamental más alto de la Unión Soviética, se disolvió a sí mismo.";"argumentative";"premise"
"También tiene estatus de territorio especial la localidad italiana de Livigno, la cual pese a no ser un exclave se beneficia del estatus extraterritorial regulado desde los siglos XIX y XX.";"argumentative";"premise"
"El Consejo es, pues, cámara co-legisladora donde se hallan representados los Estados de la Unión a través de sus gobiernos nacionales, asegura su plena participación en igualdad de condiciones, en garantía del llamado principio de representación nacional.";"argumentative";"premise"
"En invierno Picasso pintó el óleo Naturaleza muerta: guitarra, periódico, vaso y as de trébol (Museo Picasso, París), que introdujo el periodo llamado cubismo frío, donde la composición se trabajaba en colores fríos, con una predominancia del azul.";"argumentative";"premise"
"La mujer hizo su aparición por primera vez en unos Juegos Olímpicos en París 1900, sin embargo, para Barcelona 1992, aún 35 países participaban con equipos exclusivamente masculinos.";"argumentative";"premise"
"Picasso empezó a grabar los dos imágenes Sueño y mentira de Franco el 8 de enero, por lo cual pudo idearlas a iniciativa propia, antes de recibir el encargo del Guernica.";"argumentative";"premise"
"Finalmente, el 15 de marzo la Niña llegó al puerto de Palos, con pocas horas de diferencia respecto a la Pinta.";"argumentative";"premise"
"Diferentes estudios con niños y adolescentes (Castells y Bofarull, 2002; Bringas, Rodríguez y Herrero, 2008) niegan que el rendimiento escolar pueda verse afectado debido al uso de los videojuegos.";"argumentative";"premise"
"También tiene estatus de territorio especial la localidad italiana de Livigno, la cual pese a no ser un exclave se beneficia del estatus extraterritorial regulado desde los siglos XIX y XX.";"argumentative";"premise"
"Un yudoca iraní, Arash Miresmaeili, no participó en una competencia contra un israelí en los Juegos Olímpicos de Atenas 2004.";"argumentative";"premise"
"Estudiante brillante y precoz, Picasso superó en un solo día, a la edad de catorce años, el examen de ingreso en la Escuela de la Lonja, y se le permitió saltarse las dos primeras clases.";"argumentative";"premise"
"Aunque innumerables burocracias estuvieron implicadas en la formación y la ejecución de la política exterior soviética";"argumentative";"premise"
"Colón no se casó pero tuvo un hijo.";"argumentative";"premise"
"En junio de 1496 Colón regresó de su segundo viaje a bordo de la Niña, acompañado solo de la India, el primer buque construido en las Nuevas Tierras.​";"argumentative";"premise"
"Otro tipo de realimentación se hace a través de periféricos hápticos que producen vibración o retroalimentación de fuerza, usándose a veces la vibración para simular la retroalimentación de fuerza.";"argumentative";"premise"
"De iure, las principales lenguas oficiales y de trabajo son el inglés y el francés, tanto por su uso hablado, así como por su uso en la primera redacción de los documentos oficiales.";"argumentative";"premise"
"El presupuesto anual de la Unión Europea se fija dentro de un marco financiero plurianual previamente establecido para un período no inferior a cinco años (actualmente 7 años).";"argumentative";"premise"
"Cuando delibera y decide sobre un acto legislativo , las sesiones del Consejo son públicas .";"argumentative";"premise"
"Meses antes de cada edición de los Juegos, la llama olímpica se enciende en Olimpia, en una ceremonia que refleja los antiguos ritos griegos.";"argumentative";"premise"
"Colón fue el primero en trazar una ruta para la navegación entre Europa y América. ";"argumentative";"premise"
"Como resultado de basarse en que la Tierra tenía una circunferencia de 29 000 km, según Colón, entre las Islas Canarias y Cipango debía haber unas 2400 millas náuticas, cuando, en realidad, hay 10 700.";"argumentative";"premise"
"También se puede deber a las actitudes y la ética de la sociedad soviética : la Unión Soviética promovía los ideales de la bondad , justicia y humanismo,162y en una parte importante de la sociedad ha prevalecido el espíritu del colectivismo y rechaza muchos de los valores de la Rusia moderna.163 Consideran que se está produciendo una devaluación de los valores morales , y a menudo sienten frustración y resentimientos por los intentos , en su opinión , de distorsionar al pasado , menospreciando los ideales y valores sobre los cuales crecieron .";"argumentative";"premise"
"El 25 de mayo hicieron escala por Gran Canaria y, tras una travesía de 21 días por el Atlántico, llegaron al Caribe, recalando en una bahía de La Española.";"argumentative";"premise"
"En 1850, una Clase Olímpica fue iniciada por el Dr. William Penny Brookes en Much Wenlock, Shropshire, Inglaterra.";"argumentative";"premise"
"L'Olympiade de la République, era un festival olímpico nacional celebrado entre 1796 y 1798 en la Francia revolucionaria también trató de emular a los antiguos Juegos Olímpicos.";"argumentative";"premise"
"La concepción mayoritaria es que la UE es el resultado de los esfuerzos para gestionar los conflictos pacíficamente tras dos guerras mundiales que devastaron el viejo continente.";"argumentative";"premise"
"La industria de los videojuegos es el sector económico involucrado en el desarrollo, la distribución, la mercadotecnia, la venta de videojuegos y del hardware asociado.";"argumentative";"premise"
"Un videojuego es un juego electrónico en el que una o más personas interactúan, por medio de un controlador, con un dispositivo que muestra imágenes de video.";"argumentative";"premise"
"En los tratados anteriores al de Lisboa había previstos procedimientos jurídicos que regularan la retirada de los estados.";"argumentative";"premise"
"Los líderes soviéticos sostuvieron que un Gobierno de un único partido era necesario para asegurar que la «explotación capitalista» no regresara a la Unión Soviética y que los principios del centralismo democrático representaran la voluntad del gobierno.";"argumentative";"premise"
"Los primeros videojuegos eran sistemas complejos.";"argumentative";"premise"
"Sobre la lengua materna de Cristóbal Colón también existe controversia ya que, según los investigadores, es un importante apoyo para una u otra teoría sobre su ciudad natal.";"argumentative";"premise"
"El 12 de abril de 1961 Yuri Gagarin se convirtió en el primer ser humano en viajar al espacio exterior a bordo de la nave Vostok 1 .";"argumentative";"premise"
"Tras la disolución de la Unión Soviética el 26 de diciembre de 1991, Rusia fue reconocida internacionalmente​ como su sucesor ilegal en la escena internacional.";"argumentative";"premise"
"Estudiante brillante y precoz, Picasso superó en un solo día, a la edad de catorce años, el examen de ingreso en la Escuela de la Lonja, y se le permitió saltarse las dos primeras clases.";"argumentative";"premise"
"Se ha especulado que durante el siglo XVII se empleó de diversas formas el término ""olímpico"" para describir eventos deportivos en la era moderna.";"argumentative";"premise"
